nm,T
8575.034421,0.80083776
8585.046325,0.798676866
8595.056179,0.792724346
8605.063981,0.789317446
8615.069727,0.785765316
8625.073416,0.792879439
8635.075045,0.784749832
8645.074612,0.779029838
8655.072114,0.774162726
8665.067549,0.778143238
8675.060915,0.783680114
8685.052209,0.779052054
8695.041429,0.771700612
8705.028573,0.766796406
8715.013637,0.768947295
8724.99662,0.761327082
8734.977519,0.758423939
8744.956333,0.755424997
8754.933058,0.754126769
8764.907692,0.756680281
8774.880232,0.750645695
8784.850677,0.748868614
8794.819025,0.746496595
8804.785271,0.737249264
8815.461059,0.742358036
8825.422948,0.739176102
8835.382728,0.737224974
8845.340399,0.737418649
8855.295957,0.738610195
8865.249401,0.727852867
8875.200727,0.721615063
8885.149933,0.714338742
8895.097018,0.72264841
8905.041978,0.713595339
8914.984812,0.719565505
8924.925517,0.711795781
8934.86409,0.705470179
8944.800529,0.707659635
8954.734832,0.691404518
8965.376355,0.699930239
8975.306225,0.701489143
8985.233952,0.690659294
8995.159534,0.685020046
9005.082967,0.686507586
9015.004249,0.682931113
9024.923378,0.680468067
9034.840353,0.680559795
9044.755169,0.676914185
9054.667825,0.670307073
9065.286129,0.664399686
9075.194303,0.670298808
9085.10031,0.657333581
9095.004147,0.661089168
9104.905813,0.652830284
9114.805303,0.647632396
9124.702617,0.651187538
9134.597752,0.646865614
9145.197262,0.639404054
9155.087875,0.645580739
9164.976302,0.637271478
9174.86254,0.632982304
9184.746587,0.634979097
9194.628441,0.623826622
9204.508098,0.620833701
9215.091006,0.618154436
9224.966108,0.612987326
9234.839006,0.615376777
9244.709699,0.613462485
9254.578185,0.606630042
9265.149109,0.604526956
9275.013013,0.598502842
9284.874702,0.595799963
9294.734174,0.592098106
9304.591426,0.583692545
9314.446456,0.583751606
9325.002949,0.578144918
9334.853368,0.579855545
9344.701558,0.574290505
9354.547517,0.571197223
9364.391241,0.570135943
9374.935607,0.55808445
9384.774696,0.561789167
9394.611544,0.552596507
9404.446148,0.551133148
9414.980732,0.557866157
9424.810682,0.542896697
9434.63838,0.54694549
9444.463825,0.541265295
9454.988585,0.539243969
9464.809356,0.52861193
9474.627866,0.522135248
9484.444114,0.523621746
9494.959008,0.516035607
9504.770561,0.517094606
9514.579844,0.511212687
9524.386855,0.517479065
9534.891842,0.505509156
9544.694139,0.507658348
9554.494156,0.501853929
9564.291891,0.493184213
9574.786929,0.488592225
9584.57993,0.488361573
9594.370643,0.483258201
9604.858149,0.475515814
9614.644112,0.474488273
9624.427779,0.465247044
9634.209147,0.46354912
9644.686632,0.455986155
9654.463232,0.457697378
9664.237526,0.460135667
9674.707423,0.448028093
9684.476934,0.452373146
9694.244132,0.440246181
9704.706417,0.439686264
9714.468817,0.439573764
9724.228897,0.432224085
9734.683548,0.425001144
9744.438814,0.418212273
9754.191753,0.42474895
9764.638746,0.415837917
9774.386857,0.410047031
9784.132634,0.40610018
9794.571945,0.397693899
9804.312879,0.402094934
9814.746996,0.395588697
9824.483078,0.390896584
9834.216813,0.391218001
9844.643209,0.386636636
9854.372076,0.383627745
9864.09859,0.374383173
9874.517241,0.366048466
9884.238873,0.368988927
9894.652288,0.361198491
9904.369027,0.360281265
9914.083402,0.360742906
9924.489032,0.351982517
9934.198499,0.34879453
9944.598867,0.343549655
9954.303417,0.341657589
9964.00559,0.332162298
9974.398135,0.331070694
9984.095376,0.324873674
9994.482631,0.327374415
10004.17493,0.326534573
10014.55689,0.320846977
10024.24423,0.324244005
10033.92919,0.312576016
10044.30326,0.314537365
10053.98325,0.308031137
10064.352,0.300189431
10074.02701,0.298196746
10084.39043,0.294789864
10094.06045,0.28791576
10104.41852,0.288350235
10114.08355,0.274126526
10124.43625,0.279619255
10134.09628,0.273357343
10144.44362,0.269457396
10154.09862,0.262534975
10164.44058,0.264365142
10174.09056,0.260996118
10184.42713,0.262343535
10194.07208,0.248970108
10204.40325,0.24898878
10214.04315,0.244873686
10224.36891,0.24056112
10234.00375,0.234462066
10244.32409,0.228961998
10253.95386,0.233057716
10264.26877,0.230452869
10273.89347,0.22108995
10284.20293,0.222782331
10293.82255,0.222048643
10304.12656,0.213280955
10313.74108,0.207864449
10324.03963,0.208140229
10334.33534,0.205528434
10343.94211,0.197786279
10354.23234,0.196093953
10363.834,0.189357088
10374.11874,0.19418244
10383.71527,0.190110726
10393.99451,0.184403134
10404.2709,0.179571129
10413.85962,0.18491967
10424.1305,0.173518317
10433.71407,0.173122793
10443.97941,0.166149277
10454.2419,0.161816352
10463.81763,0.162400605
10474.07457,0.159854036
10483.64512,0.159221712
10493.8965,0.150620314
10504.14501,0.146704414
10513.70769,0.149577224
10523.95063,0.148368351
10534.19068,0.140419035
10543.74545,0.13720668
10553.97992,0.138047781
10564.21149,0.126257709
10573.75835,0.127747889
10583.98432,0.128817348
10593.52594,0.127226647
10603.7463,0.118033025
10613.96375,0.113501688
10624.17829,0.120855791
10633.70924,0.118294831
10643.91815,0.111686953
10654.12414,0.111650905
10663.64709,0.105386112
10673.84743,0.109315403
10684.04485,0.100761174
10693.55979,0.096882215
10703.75154,0.099072355
10713.94035,0.101381108
10723.44726,0.091531249
10733.6304,0.084215956
10743.81059,0.085573575
10753.98783,0.08190295
10763.48393,0.084351975
10773.65548,0.086548241
10783.82407,0.074975903
10793.9897,0.080668685
10803.47495,0.072949518
10813.63486,0.072755934
10823.7918,0.067866084
10833.94578,0.069518338
10843.42014,0.070198254
10853.56838,0.066501654
10863.71363,0.059826652
10873.85591,0.058149109
10883.31935,0.062051374
10893.45586,0.065810296
10903.58938,0.054283717
10913.71992,0.058892802
10923.84746,0.053111002
10933.29714,0.051604923
10943.41889,0.050305095
10953.53764,0.049031661
10963.65339,0.047784195
10973.76613,0.046562274
10983.87586,0.045365484
10993.3089,0.04427079
11003.41281,0.043121423
11013.5137,0.041995996
11023.61157,0.040894112
11033.70642,0.039815379
11043.79825,0.038759413
11053.21456,0.037794048
11063.30053,0.03678102
11073.38346,0.035789653
11083.46337,0.03481958
11093.54023,0.03387044
11103.61405,0.032941875
11113.68483,0.032033531
11123.75256,0.03114506
11133.14635,0.030333448
11143.20819,0.029482428
11153.26696,0.028650285
11163.32268,0.02783669
11173.37534,0.027041314
11183.42494,0.026263838
11193.47147,0.025503942
11203.51493,0.024761314
11213.55532,0.024035644
11223.59263,0.023326627
11233.62687,0.022633963
11243.65803,0.021957355
11253.6861,0.02129651
11263.71109,0.02065114
11273.06496,0.020062505
11283.08398,0.019446249
11293.09991,0.018844645
11303.11274,0.018257417
11313.12247,0.017684299
11323.12909,0.017125023
11333.13262,0.016579329
11343.13303,0.016046958
11353.13034,0.015527656
11363.12453,0.015021173
11373.11561,0.01452726
11383.10358,0.014045676
11393.08842,0.013576179
11403.07013,0.013118534
11413.04872,0.012672507
11423.02418,0.012237869
11432.99651,0.011814394
11442.96571,0.011401859
11452.93177,0.011000044
11463.55877,0.010583015
11473.51834,0.010202675
11483.47476,0.009832402
11493.42803,0.009471992
11503.37815,0.00912124
11513.32512,0.008779946
11523.26893,0.008447915
11533.20958,0.00812495
11543.14707,0.007810863
11553.0814,0.007505465
11563.01256,0.007208571
11572.94055,0.006919999
11582.86536,0.006639571
11593.44833,0.006349224
11603.36658,0.006085069
11613.28165,0.005828525
11623.19353,5.58E-03
11633.10223,5.34E-03
11643.00774,0.005102901
11652.91006,0.004875154
11662.80918,0.004654207
11673.36472,0.004425852
11683.25723,0.004218473
11693.14654,4.02E-03
11703.03264,0.003822574
11712.91554,3.63E-03
11722.79522,3.45E-03
11733.33001,0.003262103
11743.20304,3.09E-03
11753.07286,0.002925294
11762.93946,0.002764983
11772.80283,0.002609895
11783.3202,0.002450081
11793.1769,0.002305386
11803.03036,0.00216553
11812.88059,0.002030393
11822.72758,0.001899856
11833.22747,0.001765558
11843.06776,0.001644165
11852.9048,0.001527023
11862.73859,0.001414023
11873.22439,0.001297933
11883.05145,0.001193155
11892.87526,0.001092194
11902.69581,0.00099495
11913.16747,0.000895207
11922.98127,0.000805331
11932.79181,0.000718872
11942.59907,0.000635737
11953.05654,0.00055062
11962.85704,0.000474064
11972.65425,0.000400556
11983.10099,3.25E-04
11992.89142,0.000257926
12002.67856,0.000193232
12013.11455,0.000127205
12022.89488,6.80169E-05
12032.67192,1.13724E-05
12043.09713,4.63299E-05
12052.86735,9.7956E-05
12062.63426,0.000147267
12073.04866,1.97E-04
12082.80874,0.000242141
12092.5655,0.000284789
12102.96906,0.000328037
12112.71897,0.00036655
12122.46556,0.000403161
12132.85826,4.40E-04
12142.59798,0.000473062
12152.98334,0.00050624
12162.71618,0.000535635
12172.44568,0.000563431
12182.82013,0.000591383
12192.54273,6.16E-04
12202.90982,0.00064079
12212.62551,0.000662557
12222.98523,0.000684313
12232.69399,0.000703391
12242.39941,0.000721241
12252.74815,0.000738981
12262.44662,0.000754439
12272.78796,7.70E-04
12282.47948,7.83E-04
12292.81339,0.000796019
12302.49796,0.000807247
12312.82444,0.000818212
12322.50203,0.000827584
12332.82106,8.37E-04
12342.49167,0.000844326
12352.80325,0.000851666
12362.46686,0.000857791
12372.77097,0.000863557
12382.42757,0.000868276
12392.7242,0.000872614
12402.37378,0.00087606
12412.66292,0.000879109
12422.30547,0.000881409
12432.58711,8.83E-04
12442.22262,0.000884569
12452.49673,8.85E-04
12462.76697,0.000885782
12472.39178,0.000885702
12482.65448,0.000885196
12492.27222,0.000884352
12502.52738,0.000883082
12512.77863,0.000881455
12522.38563,0.000879628
12532.62932,0.00087738
12542.22922,0.000875011
12552.46533,0.000872227
12562.69753,0.000869199
12572.28665,0.000866155
12582.51125,0.000862709
12592.73192,0.000859076
12602.31024,0.000855515
12612.5233,0.000851569
12622.09447,0.000847746
12632.29991,0.00084355
12642.5014,0.000839247
12652.69895,0.000834852
12662.25557,0.000830659
12672.44547,0.000826124
12682.63142,0.000821535
12692.17715,0.000817194
12702.35544,8.13E-04
12712.52975,0.000807852
12722.06458,0.000803454
12732.23121,0.00079876
12742.39387,0.000794074
12752.55256,0.000789403
12762.07271,0.000785046
12772.22369,0.000780427
12782.37068,0.000775846
12792.51369,0.000771308
12802.01913,0.000767098
12812.1544,0.000762661
12822.28568,0.000758284
12832.41295,0.000753972
12842.53622,0.000749727
12852.02315,0.000745814
12862.13866,0.000741713
12872.25016,0.000737691
12882.35764,7.34E-04
12892.4611,0.000729892
12901.92944,7.26E-04
12912.02511,0.000722663
12922.11675,7.19E-04
12932.20436,7.16E-04
12942.28794,0.000712127
12952.36747,7.09E-04
12962.44297,0.000705555
12971.88508,0.000702599
12981.95274,0.000699534
12992.01635,0.000696558
13002.07591,0.000693672
13012.13141,0.000690873
13022.18286,0.000688161
13032.23024,0.000685534
13042.27356,0.00068299
13052.31281,6.81E-04
13062.34799,6.78E-04
13072.37909,6.76E-04
13081.77955,0.000673749
13091.80275,0.000671587
13101.82186,0.000669496
13111.83689,0.000667472
13121.84783,0.000665512
13131.85468,0.000663614
13141.85743,0.000661775
13151.85608,0.00065999
13161.85063,0.000658258
13171.84107,0.000656574
13181.8274,0.000654935
13191.80963,0.000653337
13201.78774,0.000651778
13211.76172,0.000650253
13221.73159,0.000648758
13231.69734,0.000647291
13241.65895,0.000645847
13252.23865,0.000644333
13262.19174,0.000642925
13272.1407,0.000641528
13282.08552,0.000640138
13292.02619,0.000638753
13301.96272,0.000637367
13311.8951,0.000635978
13321.82333,0.000634581
13331.7474,0.000633172
13341.66731,0.000631749
13351.58306,0.000630306
13362.11398,0.000628748
13372.02114,0.000627255
13381.92413,6.26E-04
13391.82294,0.000624173
13401.71758,0.000622578
13411.60803,0.000620943
13422.11206,0.000619156
13431.99388,0.000617426
13441.87151,0.000615644
13451.74495,6.14E-04
13461.6142,0.000611915
13472.09567,0.000609837
13481.95625,0.000607816
13491.81263,0.000605728
13501.66479,0.000603571
13511.51275,0.000601342
13521.97158,0.000598891
13531.81084,0.000596506
13541.64588,5.94E-04
13551.47669,0.000591493
13561.9173,0.000588694
13571.7394,0.00058597
13581.55725,0.000583158
13591.98409,0.000580071
13601.79321,0.000577071
13611.59808,5.74E-04
13621.39871,0.000570788
13631.80722,5.67E-04
13641.59909,0.000563902
13651.38669,0.000560412
13661.78136,0.000556594
13671.56018,0.000552896
13681.94551,5.49E-04
13691.71553,0.000544945
13701.48128,0.000540932
13711.85271,5.37E-04
13721.60964,0.000532327
13731.3623,0.000527994
13741.7198,0.000523277
13751.46361,5.19E-04
13761.81172,0.000513783
13771.54668,0.000509021
13781.88538,5.04E-04
13791.61148,0.000498873
13801.33328,0.000493797
13811.65798,0.000488292
13821.37089,0.000483008
13831.68615,0.000477285
13841.39017,0.000471798
13851.69596,4.66E-04
13861.39108,0.000460178
13871.6874,0.000454036
13881.37359,0.000448161
13891.66043,0.000441821
13901.33769,0.000435764
13911.61502,0.000429234
13921.28334,0.000423003
13931.55116,0.000416294
13941.21051,0.000409899
13951.46881,0.000403021
13961.72219,0.000396061
13971.36795,0.000389438
13981.61179,0.000382328
13991.24855,0.00037557
14001.48283,0.000368323
14011.71217,0.00036101
14021.33529,0.000354072
14031.55505,0.000346644
14041.16914,0.000339605
14051.37931,0.000332078
14061.58453,0.000324505
14071.18493,0.000317341
14081.38053,0.000309694
14091.57118,0.000302016
14101.15785,0.000294764
14111.33886,0.000287036
14121.51491,0.000279291
14131.08782,0.00027199
14141.25421,0.000264225
14151.41561,0.000256456
14161.57204,0.00024869
14171.12647,0.000241387
14181.27321,0.000233639
14191.41496,0.000225909
14201.55171,0.000218201
14211.08762,0.000210973
14221.21466,0.000203325
14231.33669,0.000195715
14241.45371,0.00018815
14250.97103,1.81E-04
14261.07831,0.000173611
14271.18057,1.66E-04
14281.27781,0.000158869
14291.37001,0.000151602
14301.45718,0.000144412
14310.94639,1.38E-04
14321.02379,1.31E-04
14331.09614,0.000123762
14341.16344,0.000116928
14351.2257,1.10E-04
14361.2829,0.000103576
14371.33504,9.70684E-05
14381.38213,9.06806E-05
14391.42415,8.44174E-05
14400.87083,7.86411E-05
14410.90301,7.26E-05
14420.93011,6.68E-05
14430.95214,6.10446E-05
14440.96908,5.54709E-05
14450.98094,5.0051E-05
14460.98771,4.48E-05
14470.98939,3.96909E-05
14480.98597,3.47594E-05
14490.97745,2.99993E-05
14500.96383,2.54147E-05
14510.9451,2.10094E-05
14520.92127,1.67874E-05
14530.89232,1.27521E-05
14540.85825,8.9072E-06
14550.81906,5.25586E-06
14560.77475,1.80122E-06
14571.31048,1.63894E-06
14581.25561,4.67952E-06
14591.19561,7.515E-06
14601.13046,1.0143E-05
14611.06018,1.25615E-05
14620.98475,1.47686E-05
14630.90417,1.67625E-05
14640.81844,1.85418E-05
14650.72755,2.01055E-05
14661.21393,2.15249E-05
14671.11242,2.26417E-05
14681.00574,2.35408E-05
14690.89389,2.4222E-05
14700.77687,2.46854E-05
14710.65467,2.49316E-05
14721.10787,2.49564E-05
14730.975,2.47581E-05
14740.83695,2.43458E-05
14750.6937,2.37213E-05
14761.12461,2.2831E-05
14770.97066,2.17764E-05
14780.81152,2.0517E-05
14790.64717,1.90558E-05
14801.05571,1.72927E-05
14810.88064,1.54276E-05
14820.70034,1.33726E-05
14831.09199,1.09949E-05
14840.90095,8.56409E-06
14850.70469,5.95885E-06
14861.07941,3.01684E-06
14870.87237,7.15924E-08
14880.6601,3.02867E-06
14891.01786,6.47226E-06
14900.7948,9.86847E-06
14910.56649,1.33962E-05
14920.90726,1.72653E-05
14930.66813,2.10362E-05
14940.99744,2.51417E-05
14950.74749,2.91151E-05
14960.49227,3.31709E-05
14970.80453,3.75427E-05
14980.53846,4.17325E-05
14990.83922,4.62194E-05
15000.56229,5.04914E-05
15010.85154,5.50362E-05
15020.56373,5.93342E-05
15030.84146,6.38746E-05
15040.54275,6.81372E-05
15050.80894,7.26058E-05
15060.49932,7.67668E-05
15070.75395,8.10906E-05
15080.43342,8.50786E-05
15090.67647,8.91793E-05
15100.91357,9.3133E-05
15110.57647,9.67111E-05
15120.80197,0.000100312
15130.45391,0.000103514
15140.6678,0.000106669
15150.87571,0.000109557
15160.51103,0.000112014
15170.70731,0.000114304
15180.33163,0.000116145
15190.51626,0.000117728
15200.69489,0.000118903
15210.30253,0.000119609
15220.4695,0.0001199
15230.63045,0.000119688
15240.78539,0.000118939
15250.37064,0.000117707
15260.51388,0.000115813
15270.65109,0.000113276
15280.78227,0.000110058
15290.34507,0.00010636
15300.46452,0.000101706
15310.57793,9.62555E-05
15320.6853,8.99649E-05
15330.22559,8.32142E-05
15340.32119,7.51673E-05
15350.41073,6.61517E-05
15360.49422,5.61215E-05
15370.57164,4.50295E-05
15380.64299,3.28278E-05
15390.70827,1.94671E-05
15400.20879,5.73924E-06
15410.26225,1.00199E-05
15420.30963,2.70891E-05
15430.35092,4.55222E-05
15440.38612,6.53737E-05
15450.41522,8.66996E-05
15460.43823,0.000109557
15470.45513,0.000134004
15480.46592,0.0001601
15490.4706,0.000187906
15500.46917,0.000217483
15510.46161,0.000248895
15520.44794,0.000282206
15530.42813,0.00031748
15540.4022,0.000354786
15550.37013,0.000394191
15560.33192,0.000435765
15570.28757,0.000479577
15580.23707,0.000525699
15590.18042,5.74E-04
15600.11761,0.000625171
15610.04865,0.000678669
15620.52472,0.000737974
15630.44309,0.000796925
15640.35528,0.000858649
15650.2613,0.000923229
15660.16114,0.000990745
15670.0548,0.001061283
15680.4914,0.001139111
15690.37234,0.001216128
15700.24708,0.001296432
15710.11563,0.001380111
15719.97797,0.001467257
15730.38149,0.001563108
15740.23107,0.001657671
15750.07444,0.001755989
15759.91159,0.001858156
15770.2885,0.001970286
15780.11286,0.002080678
15789.93098,0.002195226
15800.2878,0.002320759
15810.09311,0.002444172
15819.89218,0.00257206
15830.22886,0.002712025
15840.01509,0.002849448
15850.33821,0.002999723
15860.11158,0.003147149
15869.87869,0.003299614
15880.18161,0.003466143
15889.93584,0.003629329
15900.22516,0.003807438
15909.96648,0.003981846
15920.24218,0.00417207
15929.97059,0.004358214
15940.23264,0.004561103
15949.94812,0.004759511
15960.19652,0.00497563
15969.89905,0.005186845
15980.13377,0.005416773
15989.82334,0.005641351
16000.04436,0.005885683
